AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;N_PRIO;N_BEN
2015;15846;1;ESCUELA ESPECIAL DE LENGUAJE REMOLINOS;6;62;6204;MARCHIHUE;63;CARDENAL CARO;3;2;0;0; ; ;40;0
2015;15848;8;INSTITUTO FERMIN VIVACETA;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;0; ; ;25;0
2015;15849;6;JARDIN INFANTIL Y SALA CUNA CAPULLITO;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;1;2014;EMERGENTE;19;19
2015;15851;8;ESCUELA ESPECIAL DE LENGUAJE SAN GABRIEL;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;0; ; ;36;0
2015;15852;6;ESCUELA ESPECIAL ANGELES;6;61;6104;COLTAUCO;61;CACHAPOAL;3;2;0;0; ; ;31;0
2015;15853;4;ESCUELA ESPECIAL DE LENGUAJE CARRUSEL;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;0; ; ;28;0
2015;15854;2;INSTITUTO DE EDUCACION DE ADULTO SAN ANDRES;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;0; ; ;63;0
2015;15855;0;COLEGIO SEBASTIAN'S COLLEGE;6;61;6106;GRANEROS;61;CACHAPOAL;3;2;0;0; ; ;148;0
2015;15856;9;ESCUELA ESPECIAL DE LENGUAJE NEWEN;6;62;6206;PAREDONES;63;CARDENAL CARO;3;2;0;0; ; ;59;0
2015;15857;7;COLEGIO UMBRALES;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;0;0; ; ;32;0
2015;15858;5;ESCUELA ESPECIAL SAN EXPEDITO DE RENGO;6;61;6115;RENGO;61;CACHAPOAL;3;2;0;0; ; ;50;0
2015;15859;3;COLEGIO PARTICULAR SUBVENCIONADO NANCAGUA SCHOOL;6;63;6305;NANCAGUA;62;COLCHAGUA;3;2;0;1;2014;EMERGENTE;48;48
2015;16406;2;ESC. DIFERENCIAL GUSTAVO RAMIREZ MORENO;7;73;7307;SAGRADA FAMILIA;71;CURICO;2;1;1;0; ; ;31;0
2015;16410;0;COLEGIO ABATE MOLINA;7;74;7403;LONGAVI;73;LINARES;3;2;0;1;2008;AUTONOMO;467;431
2015;16414;3;COLEGIO CORPOR.DE EDUC.LA ARAUCANA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;180;0
2015;16415;1;COLEGIO RAUQUEN;7;73;7301;CURICO;71;CURICO;3;2;0;1;2010;AUTONOMO;498;479
2015;16417;8;COLEGIO POLITECNICO SAN JOSE;7;73;7301;CURICO;71;CURICO;3;2;0;1;2013;EMERGENTE;479;385
2015;16424;0;LICEO BICENTENARIO DE MOLINA MARIA DEL TRÁNSITO DE LA CRUZ;7;73;7304;MOLINA;71;CURICO;2;1;1;1;2012;EMERGENTE;118;118
2015;16427;5;COLEGIO ESMERALDA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;AUTONOMO;206;188
2015;16428;3;ESC. MONSENOR MANUEL LARRAIN ERRAZURIZ;7;73;7302;HUALAÑE;71;CURICO;2;1;0;1;2008;AUTONOMO;409;396
2015;16429;1;ESCUELA DIFERENCIAL LAS ILUSIONES;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;45;0
2015;16431;3;COLEGIO ORCHARD COLLEGE;7;73;7301;CURICO;71;CURICO;4;3;0;0; ; ;1;0
2015;16432;1;LICEO AGRIC.PADRE ALBERTO HURTADO;7;73;7304;MOLINA;71;CURICO;3;2;1;1;2013;EMERGENTE;168;143
2015;16434;8;CENTRO EDUCACIONAL LUIS RUTTEN;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;243;175
2015;16441;0;LICEO SANTA MARTA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;AUTONOMO;704;640
2015;16443;7;CENTRO INTEGRAL EDUCACION TALCA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;754;572
2015;16444;5;COLEGIO EDUARDO MARTIN ABEJON;7;71;7102;CONSTITUCION;72;TALCA;3;2;0;1;2008;AUTONOMO;404;404
2015;16445;3;COLEGIO SAN DANIEL;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;18;0
2015;16446;1;COLEGIO JUAN PIAMARTA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2012;EMERGENTE;798;733
2015;16448;8;INSTITUTO SANTA MARTA;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;AUTONOMO;578;521
2015;16449;6;COLEGIO SANTA FE;7;73;7301;CURICO;71;CURICO;3;2;0;1;2012;EMERGENTE;113;113
2015;16452;6;LICEO POLITECNICO DE CURICO;7;73;7301;CURICO;71;CURICO;2;1;0;1;2013;EMERGENTE;218;164
2015;16453;4;COLEGIO ALBORADA;7;74;7401;LINARES;73;LINARES;4;3;0;0; ; ;25;0
2015;16455;0;ESCUELA DE PARVULOS SEMILLITA;7;74;7403;LONGAVI;73;LINARES;2;1;0;1;2008;EMERGENTE;119;119
2015;16456;9;ESCUELA PARTICULAR VILLA BAVIERA;7;74;7404;PARRAL;73;LINARES;3;2;1;1;2011;EMERGENTE;76;76
2015;16457;7;CENTRO EDUCACIONAL APUMANQUE;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;131;0
2015;16458;5;COL.CORPORACION EDUC.LA ARAUCANA;7;73;7301;CURICO;71;CURICO;4;3;0;0; ; ;30;0
2015;16459;3;INSTITUTO EDUCACIONAL DE LA MADERA;7;71;7102;CONSTITUCION;72;TALCA;3;2;1;1;2008;AUTONOMO;303;292
2015;16460;7;ESCUELA PADRE ALBERTO HURTADO;7;73;7301;CURICO;71;CURICO;2;1;0;1;2008;EMERGENTE;391;391
2015;16461;5;COLEGIO LYON´S SCHOOL;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EN RECUPERACION;304;267
2015;16462;3;LICEO MONSEÑOR CARLOS GONZÁLEZ CRUCHAGA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;50;21
2015;16466;6;CENTRO DE TRASTORNOS DE LA COMUNICACION;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;25;0
2015;16467;4;COLEGIO PABLO NERUDA DE TALCA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;575;165
2015;16468;2;ESCUELA BASICA DE COLBUN;7;74;7402;COLBUN;73;LINARES;2;1;0;1;2008;AUTONOMO;709;701
2015;16469;0;COLEGIO PABLO NERUDA;7;74;7404;PARRAL;73;LINARES;2;1;0;1;2008;EMERGENTE;694;646
2015;16470;4;COLEGIO CONCEPCION TALCA;7;71;7101;TALCA;72;TALCA;4;3;0;0; ; ;75;0
2015;16471;2;JARDÍN INFANTIL RAYEN MONTESSORI;7;73;7301;CURICO;71;CURICO;3;2;0;1;2013;EMERGENTE;14;12
2015;16472;0;ESC.ESPECIAL TRASTORNOS DE LA COMUNICACI;7;74;7401;LINARES;73;LINARES;3;2;0;0; ; ;20;0
2015;16476;3;COLEGIO BOSQUES DE GAIA;7;71;7102;CONSTITUCION;72;TALCA;3;2;0;0; ; ;71;0
2015;16477;1;COLEGIO AQUELARRE;7;73;7308;TENO;71;CURICO;3;2;0;0; ; ;144;0
2015;16479;8;ESCUELA TALLER LABORAL UNPADE;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;30;0
2015;16484;4;COLEGIO MANSO DE VELASCO;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;1;2009;AUTONOMO;211;211
2015;16485;2;COLEGIO GARDEN COLLEGE;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;1;2010;AUTONOMO;226;226
2015;16488;7;COLEGIO ADVENTISTA MARANATA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;AUTONOMO;299;281
2015;16489;5;COLEGIO BALTAZAR;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;45;0
2015;16490;9;CENTRO DE LENGUAJE MARCELA PAZ;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;39;11
2015;16491;7;COLEGIO ALBERT EINSTEIN;7;73;7301;CURICO;71;CURICO;3;2;0;1;2012;EMERGENTE;35;35
2015;16492;5;INSTITUTO VALENTIN LETELIER;7;74;7401;LINARES;73;LINARES;3;2;1;1;2009;EMERGENTE;125;125
2015;16494;1;COLEGIO CRISTIANO DE CURICO;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;EMERGENTE;168;164
2015;16497;6;COLEGIO ANDES DE TALCA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;AUTONOMO;104;102
2015;16499;2;JARDIN INFANTIL PIN Y PON;7;73;7301;CURICO;71;CURICO;3;2;0;1;2012;EMERGENTE;24;12
2015;16501;8;JARDIN INFANTIL CAMPANITA;7;71;7101;TALCA;72;TALCA;4;3;0;0; ; ;17;0
2015;16502;6;COLEGIO CORDILLERA;7;73;7304;MOLINA;71;CURICO;3;2;0;0; ; ;172;0
2015;16504;2;CENTRO EDUCACIONAL BUBI;7;73;7308;TENO;71;CURICO;3;2;0;1;2008;EMERGENTE;28;28
2015;16506;9;ESCUELA CHACARILLAS;7;71;7102;CONSTITUCION;72;TALCA;2;1;0;1;2008;AUTONOMO;232;232
2015;16507;7;JUAN SALVADOR COLLEGE;7;74;7406;SAN JAVIER;73;LINARES;3;2;0;1;2010;AUTONOMO;170;170
2015;16508;5;COLEGIO HISPANOCHILENO EL PILAR;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;201;0
2015;16509;3;COLEGIO CENTRO EDUCACIONAL VYGOTSKY;7;73;7301;CURICO;71;CURICO;3;2;1;1;2011;AUTONOMO;160;157
2015;16510;7;ESCUELA ENRIQUE WEISS;7;74;7401;LINARES;73;LINARES;3;2;0;1;2008;EMERGENTE;32;32
2015;16512;3;COLEGIO DIEGO THOMPSON;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;AUTONOMO;235;226
2015;16513;1;CENTRO EDUCACIONAL ADONAY;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;EMERGENTE;93;93
2015;16517;4;COLEGIO RENACER;7;74;7401;LINARES;73;LINARES;3;2;0;0; ; ;20;0
2015;16518;2;COLEGIO PARTICULAR SEBASTIAN;7;74;7401;LINARES;73;LINARES;3;2;0;1;2008;EMERGENTE;103;103
2015;16520;4;COLEGIO KAIROS;7;73;7301;CURICO;71;CURICO;3;2;0;1;2012;AUTONOMO;195;195
2015;16521;2;ESC.ESPECIAL DE TRASTORNO DE LA COMUNICACION;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;71;30
2015;16523;9;ESC.TRASTORNOS DE LENGUAJE HANS CHRISTIAN AND;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;21;0
2015;16526;3;COLEGIO LOS ALERCES;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;AUTONOMO;305;305
2015;16530;1;ESC.ESPECIAL TRASTORNOS DE LA COMUNIC. MIS SO;7;71;7102;CONSTITUCION;72;TALCA;3;2;0;1;2013;EMERGENTE;53;24
2015;16533;6;CENTRO DE LENGUAJE Y PSICOPEDAGOGIA DALUZ;7;71;7101;TALCA;72;TALCA;3;2;0;1;2009;EMERGENTE;64;31
2015;16534;4;JARDIN INFANTIL ABC;7;71;7109;SAN CLEMENTE;72;TALCA;3;2;0;1;2008;EMERGENTE;44;44
2015;16535;2;COLEGIO SAN MARCOS;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;AUTONOMO;472;460
2015;16536;0;JARDIN INFANTIL MIS PRIMEROS PASOS;7;73;7304;MOLINA;71;CURICO;3;2;0;1;2009;EMERGENTE;43;43
2015;16537;9;ESCUELA DE LENGUAJE CEL;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;61;0
2015;16539;5;COLEGIO SAN GABRIEL;7;73;7304;MOLINA;71;CURICO;3;2;0;1;2015;EMERGENTE;31;31
2015;16541;7;CENTRO EDUCATIVO PEUMAYEN;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;EMERGENTE;293;257
2015;16542;5;ESCUELA DE LENGUAJE MAZAPAN;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;35;0
2015;16543;3;ESCUELA PARVULOS ALDEA DE LOS NINOS;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;13;13
2015;16544;1;ESCUELA DE LENGUAJE PAUL HARRIS;7;73;7308;TENO;71;CURICO;3;2;0;0; ; ;50;0
2015;16546;8;CENTRO EDUCACIONAL INGLES;7;73;7306;ROMERAL;71;CURICO;3;2;0;1;2013;EMERGENTE;19;19
2015;16548;4;MI JARDIN Y YO;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;73;0
2015;16549;2;COLEGIO PALENCIA SC.;7;73;7301;CURICO;71;CURICO;3;2;0;1;2010;EMERGENTE;160;155
2015;16550;6;COLEGIO SAN JORGE;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;161;0
2015;16551;4;LICEO POLIVALENTE DE RAUCO;7;73;7305;RAUCO;71;CURICO;2;1;1;1;2013;EMERGENTE;115;89
2015;16552;2;ESCUELA LENGUAJE BELEN;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;42;0
2015;16553;0;ESCUELA DE LENGUAJE MANANTIAL;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;76;32
2015;16554;9;ESCUELA DE LENGUAJE CEL;7;73;7304;MOLINA;71;CURICO;3;2;0;0; ; ;84;0
2015;16556;5;COLEGIO CORDILLERA;7;74;7401;LINARES;73;LINARES;3;2;0;1;2008;AUTONOMO;194;194
2015;16557;3;CENTRO DE LENGUAJE CAUQUENES;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;0; ; ;65;0
2015;16558;1;CENTRO EDUCACIONAL TERRANOVA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;66;0
2015;16560;3;CENTRO DE LENGUAJE SAN JAVIER;7;74;7406;SAN JAVIER;73;LINARES;3;2;0;0; ; ;60;0
2015;16561;1;CENTRO LENGUAJE EL CANELO;7;74;7401;LINARES;73;LINARES;3;2;0;0; ; ;43;0
2015;16563;8;CEDEL LIMITADA;7;74;7404;PARRAL;73;LINARES;3;2;0;1;2013;EMERGENTE;74;21
2015;16564;6;LICEO TECNICO PROFESIONAL SIMON BOLIVAR;7;73;7301;CURICO;71;CURICO;3;2;1;1;2011;AUTONOMO;345;324
2015;16565;4;ESCUELA DE LENGUAJE PRINCIPITO;7;73;7304;MOLINA;71;CURICO;3;2;0;0; ; ;33;0
2015;16566;2;COLEGIO ESPECIAL DE MARIA;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;56;0
2015;16567;0;JARDIN INFANTIL SAN PABLO;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;24;0
2015;16568;9;ESCUELA DE LENGUAJE SAN NICOLAS;7;74;7401;LINARES;73;LINARES;3;2;0;0; ; ;70;0
2015;16569;7;COLEGIO LOS HEROES;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;AUTONOMO;197;197
2015;16570;0;ESCUELA DE LENGUAJE RAYENCO;7;73;7306;ROMERAL;71;CURICO;3;2;0;1;2010;AUTONOMO;348;294
2015;16571;9;ESCUELA DIFERENCIAL LOS LAGOS;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;26;0
2015;16572;7;ESCUELA ESPECIAL HIERBAS BUENAS;7;74;7401;LINARES;73;LINARES;3;2;0;0; ; ;55;0
2015;16574;3;EMA ESCAJADIO GARCIA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;36;0
2015;16575;1;CENTRO DE LENGUAJE CEDEL;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;35;0
2015;16577;8;ESCUELA DE LENGUAJE LAS NIEVES;7;74;7407;VILLA ALEGRE;73;LINARES;3;2;0;0; ; ;57;0
2015;16578;6;CENTRO DE LENGUAJE CEDEL;7;73;7303;LICANTEN;71;CURICO;3;2;0;1;2014;EMERGENTE;20;4
2015;16580;8;ESC. PASO INTERNACIONAL PEHUENCHE;7;71;7109;SAN CLEMENTE;72;TALCA;2;1;0;1;2008;AUTONOMO;496;496
2015;16582;4;LICEO TECNOLOGICO MATAQUITO;7;73;7301;CURICO;71;CURICO;3;2;0;1;2013;EMERGENTE;416;325
2015;16583;2;ESCUELA DE ADMINISTRACION Y COMERCIO;7;73;7301;CURICO;71;CURICO;3;2;0;1;2013;EMERGENTE;352;278
2015;16584;0;ESCUELA DE LENGUAJE GIRASOL;7;73;7302;HUALAÑE;71;CURICO;3;2;0;0; ; ;51;0
2015;16585;9;CENTRO EDUCACIONAL IRIS;7;71;7101;TALCA;72;TALCA;3;2;0;1;2010;EMERGENTE;70;35
2015;16586;7;ESCUELA DE LENGUAJE RAYITO DE SOL;7;73;7305;RAUCO;71;CURICO;3;2;0;0; ; ;60;0
2015;16587;5;LICEO POLIVALENTE SAGRADA FAMILIA;7;73;7307;SAGRADA FAMILIA;71;CURICO;2;1;0;1;2013;EMERGENTE;193;154
2015;16588;3;COLEGIO SAN ALFONSO DE EL BOLDO;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;EMERGENTE;240;232
2015;16589;1;COLEGIO EL QUILLAY;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;AUTONOMO;327;219
2015;16590;5;ESC.ESP.DE TRAST.DEL LENGUAJE SAN VALENTIN;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;81;0
2015;16591;3;ESCUELA DE LENGUAJE ARRAYAN;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;31;0
2015;16592;1;ESCUELA LENGUAJE SAN CLEMENTE;7;71;7109;SAN CLEMENTE;72;TALCA;3;2;0;1;2008;EMERGENTE;62;31
2015;16594;8;COLEGIO EL SEMBRADOR;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;40;0
2015;16595;6;ESCUELA DE LENGUAJE ANTUPIREN;7;74;7403;LONGAVI;73;LINARES;3;2;0;0; ; ;30;0
2015;16596;4;ESCUELA PARV. PEQUENOS MAESTROS;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;49;0
2015;16597;2;ESCUELA DE LENGUAJE ZARCILLO;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;31;0
2015;16598;0;COLEGIO VERBUM;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;78;0
2015;16599;9;ESCUELA LENGUAJE PROSPERIDAD;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;52;0
2015;16600;6;COLEGIO ALTA CUMBRE;7;73;7301;CURICO;71;CURICO;3;2;0;1;2011;AUTONOMO;484;473
2015;16601;4;ESCUELA ESPECIAL DE LENGUAJE ALTAMIRA;7;74;7401;LINARES;73;LINARES;3;2;0;1;2008;EMERGENTE;50;21
2015;16602;2;CENTRO LENGUAJE DALUZ 2;7;71;7109;SAN CLEMENTE;72;TALCA;3;2;0;0; ; ;39;0
2015;16603;0;ESC. LENGUAJE ARCOIRIS;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;113;31
2015;16604;9;INSTITUTO LATINOAMERICANO-EUROPEO DE;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;83;67
2015;16606;5;ESCUELA DE PARVULOS SAN AGUSTIN;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;34;34
2015;16607;3;ESCUELA DE LENGUAJE ALBORADA;7;73;7301;CURICO;71;CURICO;3;2;1;0; ; ;24;0
2015;16608;1;COLEGIO ANTILHUE;7;73;7304;MOLINA;71;CURICO;3;2;0;1;2010;EMERGENTE;330;297
2015;16610;3;ESCUELA DE LENGUAJE EDUCAR;7;73;7307;SAGRADA FAMILIA;71;CURICO;3;2;0;0; ; ;45;0
2015;16613;8;ESCUELA DE LENGUAJE BELEN;7;74;7404;PARRAL;73;LINARES;3;2;0;0; ; ;56;0
2015;16615;4;ESC.DE LENGUAJE Y JARDIN INFANTIL ECOLOGICO;7;71;7102;CONSTITUCION;72;TALCA;3;2;0;1;2012;EMERGENTE;110;26
2015;16616;2;ESCUELA DE TRANSTORNOS DE LENGUAJE EMMANUEL;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;18;0
2015;16617;0;SALA CUNA Y JARDIN INFANTIL MICKEY MOUSE;7;71;7109;SAN CLEMENTE;72;TALCA;3;2;0;1;2010;EMERGENTE;46;46
2015;16619;7;ESCUELA DE LENGUAJE BAMBI;7;71;7103;CUREPTO;72;TALCA;3;2;0;0; ; ;44;0
2015;16622;7;ESCUELA DE LENGUAJE GARDEN SCHOOL;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;13;0
2015;16623;5;ESCUELA DE LENGUAJE RAIGUEN;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;30;0
2015;16624;3;COLEGIO ANTARES;7;71;7106;PELARCO;72;TALCA;3;2;0;1;2008;EMERGENTE;136;106
2015;16625;1;COLEGIO PABLO DE ROKHA;7;74;7406;SAN JAVIER;73;LINARES;3;2;1;1;2008;EMERGENTE;200;136
2015;16627;8;COLEGIO SAN IGNACIO DE TALCA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;257;0
2015;16629;4;ESCUELA DE PARVULOS LOS ARCILLEROS;7;71;7105;MAULE;72;TALCA;3;2;0;1;2008;EMERGENTE;5;5
2015;16630;8;CENTRO EDUCATIVO DE LENGUAJE ANDALEN;7;73;7301;CURICO;71;CURICO;3;2;1;0; ; ;50;0
2015;16631;6;ESCUELA DE LENGUAJE TORREBLANCA;7;74;7406;SAN JAVIER;73;LINARES;3;2;0;0; ; ;46;0
2015;16632;4;LICEO GABRIELA MISTRAL;7;71;7102;CONSTITUCION;72;TALCA;3;2;0;1;2013;EMERGENTE;69;50
2015;16633;2;ESCUELA DE LENGUAJE ABEJITA MAYA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;35;0
2015;16634;0;COLEGIO POLITECNICO AQUELARRE;7;73;7308;TENO;71;CURICO;3;2;0;1;2013;EMERGENTE;584;472
2015;16636;7;ESCUELA DE LENGUAJE MILLAHUE;7;71;7101;TALCA;72;TALCA;3;2;0;1;2009;EMERGENTE;89;28
2015;16637;5;ESCUELA DE LENGUAJE ESTRELLITA FUGAZ;7;73;7307;SAGRADA FAMILIA;71;CURICO;3;2;0;0; ; ;29;0
2015;16638;3;JARDIN INFANTIL CASTORCITO;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;2;2
2015;16639;1;ESCUELA INTY LLAN;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;29;0
2015;16640;5;ESCUELA DE LENGUAJE SAN VALENTIN SUR ORIENTE;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;61;0
2015;16642;1;COLEGIO ANTAMARO;7;74;7401;LINARES;73;LINARES;3;2;0;1;2013;EMERGENTE;124;99
2015;16644;8;COLEGIO LEONARDO DA VINCI;7;74;7406;SAN JAVIER;73;LINARES;3;2;0;1;2009;AUTONOMO;603;558
2015;16645;6;COLEGIO LAS ESTRELLITAS;7;74;7402;COLBUN;73;LINARES;3;2;0;1;2008;EMERGENTE;120;38
2015;16646;4;ESCUELA DE LENGUAJE ARCOIRIS;7;73;7304;MOLINA;71;CURICO;3;2;1;0; ; ;47;0
2015;16647;2;COLEGIO ESPECIAL CRECER;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;30;0
2015;16649;9;ESCUELA ESPECIAL SAN VICENTE;7;73;7308;TENO;71;CURICO;3;2;0;0; ; ;30;0
2015;16652;9;CENTRO EDUCATIVO MACHU PICCHU;7;73;7301;CURICO;71;CURICO;3;2;0;1;2008;EMERGENTE;233;148
2015;16654;5;ESCUELA DIFERENCIAL LOS GERANIOS;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;43;0
2015;16656;1;LICEO VICTORIA;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;62;24
2015;16658;8;LICEO NUESTRA SENORA DE LAS MERCEDES;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;1;2014;EMERGENTE;340;274
2015;16659;6;ESCUELA DE LENGUAJES EDUCALEN;7;71;7107;PENCAHUE;72;TALCA;3;2;0;1;2012;EMERGENTE;52;15
2015;16661;8;ESCUELA DE PARVULOS PRINCIPITO DE SANTA ANA;7;73;7307;SAGRADA FAMILIA;71;CURICO;3;2;0;1;2008;EMERGENTE;78;24
2015;16662;6;JARDIN INFANTIL CASTILLO PALABRAS MAGICAS;7;71;7101;TALCA;72;TALCA;3;2;0;1;2009;EMERGENTE;57;57
2015;16663;4;ESCUELA DE LENGUAJE CARACOLA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;31;0
2015;16664;2;ESCUELA DE PARVULOS SAN JOSE DE CALASANZ;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;57;57
2015;16665;0;JARDIN INFANTIL SONRISAS;7;71;7101;TALCA;72;TALCA;3;2;0;1;2012;EMERGENTE;17;17
2015;16666;9;ESCUELA DE LENGUAJE RENACER;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;27;0
2015;16667;7;ESCUELA ESPECIAL DE LENGUAJE VICTORIA;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;2;0
2015;16668;5;ESCUELA ESPECIAL DE LENGUAJE NINO JESUS;7;72;7201;CAUQUENES;74;CAUQUENES;3;2;0;0; ; ;47;0
2015;16670;7;ESCUELA ESPECIAL DE LENGUAJE CARACOLA;7;73;7301;CURICO;71;CURICO;3;2;0;1;2010;EMERGENTE;49;30
2015;16671;5;ESCUELA ESPECIAL DE LENGUAJE SAN ESTEBAN;7;71;7101;TALCA;72;TALCA;3;2;0;1;2010;EMERGENTE;119;71
2015;16672;3;ESCUELA ESPECIAL DE LENGUAJE ALHUE;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;32;0
2015;16673;1;ESCUELA ESPECIAL DE LENGUAJE CLUB DE LEONES D;7;71;7101;TALCA;72;TALCA;3;2;0;1;2008;EMERGENTE;241;195
2015;16675;8;ESCUELA ESPEC. DE LENGUAJE ALFREDO GIDI JALIL;7;74;7404;PARRAL;73;LINARES;3;2;0;0; ; ;88;0
2015;16676;6;LICEO COMPLEJO EDUCACIONAL JAVIERA CARRERA;7;71;7101;TALCA;72;TALCA;2;1;0;1;2008;AUTONOMO;837;804
2015;16677;4;COLEGIO IRIS RETAMAL;7;74;7405;RETIRO;73;LINARES;3;2;0;1;2008;AUTONOMO;222;222
2015;16678;2;COLEGIO LOS AGUSTINOS EDUCA Y DEPORTE;7;71;7101;TALCA;72;TALCA;3;2;0;1;2013;EMERGENTE;184;139
2015;16679;0;CTRO. EDUCACIONAL Y ESC. DE LENGUAJE PABLO FR;7;74;7406;SAN JAVIER;73;LINARES;3;2;0;0; ; ;35;0
2015;16683;9;ESCUEA ESPECIAL DE LENGUAJE MILLARAY;7;73;7301;CURICO;71;CURICO;3;2;0;0; ; ;16;0
2015;16685;5;COLEGIO HENRI CETTY;7;73;7304;MOLINA;71;CURICO;3;2;0;1;2008;EMERGENTE;300;300
2015;16686;3;ESCUELA ESPECIAL DE LENGUAJE REY LEON;7;71;7101;TALCA;72;TALCA;3;2;0;0; ; ;40;0
2015;16687;1;CENTRO PEDAGOGICO PREESCOLAR VALLE DEL MAULE;7;71;7105;MAULE;72;TALCA;3;2;0;1;2008;EMERGENTE;61;32
